id,ean,status,is_bulk,packaging,published,share_url,display_name,is_variable_weight,details_brand,details_origin,details_counter_info,details_danger_mentions,details_alcohol_by_volume,details_mandatory_mentions,details_production_variant,details_usage_instructions,details_storage_instructions,price_iva,price_is_new,price_is_pack,price_pack_size,price_unit_name,price_unit_size,price_bulk_price,price_unit_price,price_approx_size,price_size_format,price_total_units,price_unit_selector,price_bunch_selector,price_drained_weight,price_selling_method,price_reference_price,price_min_bunch_amount,price_reference_format,allergens,ingredients,level_0_cat_id,level_0_cat_name,level_0_cat_order,level_1_cat_id,level_1_cat_name,level_1_cat_order,level_2_cat_id,level_2_cat_name,level_2_cat_order,img_0_url,img_0_perspective,img_1_url,img_1_perspective,img_2_url,img_2_perspective,img_3_url,img_3_perspective,img_4_url,img_4_perspective,img_5_url,img_5_perspective,img_6_url,img_6_perspective,img_0_nutri_info_file,img_1_nutri_info_file,img_2_nutri_info_file,img_3_nutri_info_file,img_4_nutri_info_file,img_5_nutri_info_file,img_6_nutri_info_file,valor_energético,grasas,grasas_saturadas,carbohidratos,azúcares,proteinas,sal
32227,8480000322272,,False,Paquete,True,https://tienda.mercadona.es/product/32227/fideos-chocolate-hacendado-especial-reposteria-postres-paquete,Fideos de chocolate Hacendado,False,Hacendado,España,,,,,,,"Conservar en lugar fresco, seco y alejado de olores. Temperatura ideal de conservación: 18ºC-20ºC.",10.0,False,False,,,0.1,17.5,1.75,False,kg,,True,False,,0,17.5,1.0,kg,Contiene <strong>soja y productos a base de soja</strong>. Contiene <strong>leche y sus derivados (incluida la lactosa)</strong>.,"Azúcar, pasta de cacao, manteca de cacao, emulgente: lecitina de <strong>soja</strong>, aroma: vainillina. Cacao: 41% mínimo.  Contiene <strong>soja</strong>. Trazas de <strong>leche</strong>.",5,Panadería y pastelería,515,71,Velas y decoración,515,340,Decoración,515,https://prod-mercadona.imgix.net/images/2edc66f0eb9284ea9039f1c605336b9f.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/3240ee13603855aaf278b35f19544a13.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,32227_img_1.jpg,,,,,,495.0,24.0,15.0,61.0,58.0,6.0,0.01
32316,8480000323163,,False,Bote,True,https://tienda.mercadona.es/product/32316/caramelo-liquido-hacendado-bote,Caramelo líquido Hacendado,False,Hacendado,España,,,,El contenido de sal obedece exclusivamente al sodio presente de forma natural en el alimento,,,"Preservar de la luz. Para una mejor dosificación, mantener fuera de la nevera.",10.0,False,False,,,0.3,5.83,1.75,False,kg,,True,False,,0,5.834,1.0,kg, <strong>x99</strong>.,"<p>Azúcar, jarabe de glucosa, agua, Colorante :  E-150a, acidulante : ácido cítrico, conservador : sorbato potásico.",5,Panadería y pastelería,515,71,Velas y decoración,515,340,Decoración,515,https://prod-mercadona.imgix.net/images/8794456873b6e321137e0ce2c6f59a94.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/c273bd83a66a58eb522273d1b5817228.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,32316_img_1.jpg,,,,,,339.0,0.0,0.0,84.0,66.0,0.0,0.02
32329,8480000323293,,False,Caja,True,https://tienda.mercadona.es/product/32329/preparado-polvo-natillas-hacendado-21-raciones-contiene-canela-molida-caja,Preparado en polvo natillas Hacendado,False,Hacendado,España,,,,,,"Para hacer 7 natillas (1 sobre). 1.- Vierte en un cazo 1 L de leche. Añade un sobre de natillas (28 g), 6-8 cucharadas de azúcar (120 g) y disuelve. 2.- Calienta a fuego medio removiendo continuamente hasta que comience a hervir. 3.- Vierte en los recipientes y deja enfriar 2 a 3 horas en la nevera. 4.- Antes de servir, espolvorea con canela molida. SUGERENCIAS: Antes de meter los recipientes en la nevera, puedes colocar una galleta sobre la natilla.",Consérvese en lugar fresco y seco.,10.0,False,False,,,0.089,15.73,1.4,False,kg,,True,False,,0,15.731,1.0,kg,Libre de <strong>trigo y productos derivados</strong>.,"Natillas: almidón de maíz, espesante (carragenano), aroma, sal, y colorantes (E-160b (ii) y curcumina). Canela (5,6%): canela.",5,Panadería y pastelería,515,69,Harina y preparado repostería,515,339,Levadura y preparado repostería,515,https://prod-mercadona.imgix.net/images/c3ed3d477066402bfb8f5d0840fc7fb1.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/488b40373cdd55453b75436b6af742f7.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,32329_img_1.jpg,,,,,,358.0,0.0,0.0,89.0,0.8,0.0,1.3
32358,84100559,,False,Caja,True,https://tienda.mercadona.es/product/32358/preparado-polvo-cuajada-azucarada-royal-sabor-lacteo-16-raciones-caja,Preparado en polvo cuajada azucarada Royal sabor lácteo,False,Royal,España,,,,,800000059928,,"Conservar en lugar fresco y seco. Una vez preparado, conservar refrigerado.",10.0,False,False,,sobres,0.048,30.21,1.45,False,kg,4.0,True,False,,0,3.021,1.0,100 g,,"Ingredientes: azúcar, almidón, espesante (carragenano), dextrosa, aromas, cuajo.",5,Panadería y pastelería,515,69,Harina y preparado repostería,515,339,Levadura y preparado repostería,515,https://prod-mercadona.imgix.net/images/c0cd591955bba66ca4ed6eb64cd55189.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/7bc51abe237cede3b2c40996b81eb394.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/e71b2471f39a61e23e3a9637dcc10e5b.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,32358_img_1.jpg,32358_img_2.jpg,,,,,251.0,1.6,1.0,6.8,6.5,2.9,0.13
32360,8480000323606,,False,Paquete,True,https://tienda.mercadona.es/product/32360/gelatina-neutra-laminas-hacendado-paquete,Gelatina neutra en láminas Hacendado,False,Hacendado,,,,,Gelatina apta para el consumo humano.,,"12 hojas de gelatina comestible blanca para gelificar con 1 litro de líquido. Poner en remojo en agua fría la cantidad necesaria de hojas de gelatina por separado durante aproximadamente 5-7 minutos. Retirarlas del agua y escurrir suavemente el exceso de agua. # En platos calientes: añadir la gelatina escurrida y remover hasta que se disuelva por completo. # En platos fríos: remover y calentar ligeramente la gelatina hasta que se disuelva por completo (no hervir). A continuación, añadir lentamente la mezcla fría a la gelatina. No hacer esto nunca en el orden contrario. Deja enfriar la mezcla resultante durante al menos 4 horas antes de servir.",Conservar en lugar seco y libre de olores.,10.0,False,False,,láminas,0.02,50.0,1.0,False,kg,12.0,True,False,,0,5.0,1.0,100 g, <strong>x99</strong>.,100% gelatina de cerdo. Gelatina apta para el consumo humano.,5,Panadería y pastelería,515,69,Harina y preparado repostería,515,339,Levadura y preparado repostería,515,https://prod-mercadona.imgix.net/images/8e6418d2f4e459aa77f64f0fcd3a3f18.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/00deee53c8864d752e596d0aee5d1873.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,32360_img_1.jpg,,,,,,357.0,0.0,0.0,0.0,0.0,89.0,1.2
32361,8480000323613,,False,Caja,True,https://tienda.mercadona.es/product/32361/preparado-polvo-gelatina-fresa-hacendado-caja,Preparado en polvo gelatina fresa Hacendado,False,Hacendado,,,,,,,,,10.0,False,False,,sobres,0.17,8.82,1.5,False,kg,2.0,True,False,,0,8.824,1.0,kg, <strong>x99</strong>.,"<p>Azúcar, gelatina (11%), correctores de acidez: ácido fumárico, citrato sódico; aromas, colorantes: antocianinas, curcumina; vitamina C.",5,Panadería y pastelería,515,69,Harina y preparado repostería,515,339,Levadura y preparado repostería,515,https://prod-mercadona.imgix.net/images/5a21ad8817db920bb4d3ee9f3042a1b8.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/64b702f4437234f4f429c283ea0b0e19.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,32361_img_1.jpg,,,,,,56.0,0.0,0.0,13.0,12.0,1.4,0.09
32369,8480000323699,,False,Caja,True,https://tienda.mercadona.es/product/32369/preparado-polvo-gelatina-arandano-hacendado-0-azucar-caja,Preparado en polvo gelatina arándano Hacendado 0% azúcar,False,Hacendado,,,,,,,"Preparación: 1. Disuelva el contenido de la bolsa en 1/2 de litro (500 ml) de agua hirviendo. Remueva hasta su completa disolución. #2. Añada 1/2 de litro (500 ml) de agua fría y remueva.#3. Vierta el producto en el molde (o moldes) y déjelo enfriar en la nevera hasta que cuaje. Para mejor conservación, el producto debe estar tapado. #4. Para desmoldar, sumergir el molde en agua muy caliente durante unos segundows. #Advertencia: Puede añadirse fruta fresca al preparado pero no mezclar frutas tropicales y algunas otras frutas ácidas (kiwi, mango, piña) ya que impiden que cuaje la gelatina. Para utilizar estas frutas puede hacerlo en almíbar o cocidas (al vapor o con agua caliente) antes de mezclarlas con la gelatina.",Conservar en lugar fresco y seco.,10.0,False,False,,sobre,0.031,64.52,2.0,False,kg,1.0,True,False,,0,6.452,1.0,100 g, <strong>x99</strong>.,"<p>Gelatina (58%), edulcorantes: maltitol, aspartamo, acesulfamo K; correctores de acidez: ácido fumárico, citratos de sódio, ácido cítrico; concentrado de jugo de zanahoria negra, aromas, colorante: E-133; sal, vitamina C. Contiene una fuente de fenilalanina.",5,Panadería y pastelería,515,69,Harina y preparado repostería,515,339,Levadura y preparado repostería,515,https://prod-mercadona.imgix.net/images/5a16936329e8693fef1afaa9c877e958.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/ba17360352956df7d3dd2323c3d7796d.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,32369_img_1.jpg,,,,,,9.0,0.0,0.0,0.7,0.0,1.6,0.01
32524,8402001020599,,False,Bote,True,https://tienda.mercadona.es/product/32524/aroma-vainilla-hacendado-bote,Aroma de vainilla Hacendado,False,Hacendado,España,,,,Destinado a la alimentación.,,"Dosificar de 5 ml (aproximadamente 1 cucharadita) a 10 ml (aproximadamente 2 cucharaditas) para medio kilo o medio litro de preparación a aromatizar. Destinado a la alimentación.Tenga la precaución de no ingerir al natural, únicamente disuelto en su receta.","Conservar en lugar fresco, seco y preservado de la luz.",10.0,False,False,,,0.15,13.33,2.0,False,l,,True,False,,0,13.334,1.0,L,Contiene <strong>leche y sus derivados (incluida la lactosa)</strong>. Libre de <strong>cereales que contengan gluten</strong>.,"Agua, aroma, (contiene <strong>leche</strong>) espesante: E-466 y colorante: caramelo.",5,Panadería y pastelería,515,69,Harina y preparado repostería,515,339,Levadura y preparado repostería,515,https://prod-mercadona.imgix.net/images/d26501b06d4ae4933d8ca6c4dce51018.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/779b7e49f9721b810d6af1b4c566595f.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,32524_img_1.jpg,,,,,,,,,,,,
32525,8480000325259,,False,Paquete,True,https://tienda.mercadona.es/product/32525/azucar-vainillado-hacendado-especial-reposteria-paquete,Azúcar vainillado Hacendado,False,Hacendado,España,,,,,,1 sobre para 500ml de leche o 500g de harina de trigo.,Conservar en lugar fresco y seco,,False,False,,,0.12,10.83,1.3,False,kg,,True,False,,0,10.834,1.0,kg, <strong>x99</strong>.,"Azúcar, Aroma (vainilla)",5,Panadería y pastelería,515,71,Velas y decoración,515,340,Decoración,515,https://prod-mercadona.imgix.net/images/3d2edbcf8bec1cc5bcf89ec1d92bc5f3.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/0df1ec7389a7a667063a157d4e5e9c37.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,32525_img_1.jpg,,,,,,394.0,0.0,0.0,98.6,98.6,0.0,0.0
33022,8480000330222,,False,Tarro,True,https://tienda.mercadona.es/product/33022/ajos-alinados-hacendado-tarro,Ajos aliñados Hacendado,False,Hacendado,España,,,,Producto pasteurizado,,Listo para su consumo.,"Consumir dentro de los 15 días después de la apertura. Una vez abierto, conservar cerrado en el frigorífico con el máximo de líquido posible.",10.0,False,False,,,0.345,7.54,2.6,False,kg,,True,False,0.235,0,11.064,1.0,kg, <strong>x99</strong>.,"<p>Ajo, vinagre de vino, sal y especias (0.9%): (orégano y estragón).",15,Aperitivos,9,135,Aceitunas y encurtidos,9,489,Pepinillos y otros encurtidos,9,https://prod-mercadona.imgix.net/images/30b5f57aec2f0e9206dcd1ba0fe9740d.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/d3bc7a8b834319505368b09d12ea89ca.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,33022_img_1.jpg,,,,,,36.0,0.7,0.1,4.7,0.0,2.7,2.3
33026,8480000330260,,False,Tarro,True,https://tienda.mercadona.es/product/33026/mix-pepinillos-cebollitas-hacendado-tarro,Mix de pepinillos y cebollitas Hacendado,False,Hacendado,España,,,,Producto pasteurizado,,Producto listo para su consumo.,"Consumir dentro de los 15 días después de la apertura. Una vez abierto, conservar cerrado en el frigorífico con el máximo de líquido posible.",10.0,False,False,,,0.67,2.84,1.9,False,kg,,True,False,0.37,0,5.136,1.0,kg,Puede contener <strong>mostaza y productos derivados</strong>. Puede contener <strong>altramuces y productos a base de altramuces</strong>. Contiene <strong>dióxido de azufre y sulfitos</strong>.,"<p>Hortalizas en proporción variable (pepinillo (sulfitos), cebollita (sulfitos)), vinagre de vino, sal y potenciador del sabor: glutamato monosódico.",15,Aperitivos,9,135,Aceitunas y encurtidos,9,489,Pepinillos y otros encurtidos,9,https://prod-mercadona.imgix.net/images/514932d49e6bf9d404520b71bb8b5267.jpg?fit=crop&h=1600&w=1600,3,https://prod-mercadona.imgix.net/images/8437f2561355f4ca34fca1f66b080428.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,33026_img_1.jpg,,,,,,19.0,0.5,0.2,2.6,1.7,1.2,1.3
33053,8480000330536,,False,Tarro,True,https://tienda.mercadona.es/product/33053/aceitunas-manzanilla-hacendado-sin-hueso-tarro,Aceitunas verdes sin hueso Hacendado,False,Hacendado,España,,,,Producto pasteurizado.,,,"Una vez abierto, conservar refrigerado y consumir antes de 7 días.",10.0,False,False,,,0.835,3.35,2.8,False,kg,,True,False,0.4,0,7.0,1.0,kg, <strong>x99</strong>.,"<p>Aceitunas verdes deshuesadas, agua, sal, acidulante: ácido cítrico, antioxidante: ácido ascórbico.",15,Aperitivos,9,135,Aceitunas y encurtidos,9,484,Aceitunas verdes,9,https://prod-mercadona.imgix.net/images/d112a5d1ab7a1fb8fa665063447d8167.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/d8e0958705f0f67879aaa7b1e2ca3720.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,33053_img_1.jpg,,,,,,172.0,18.0,3.0,0.0,0.0,1.0,4.0
33078,8480000330789,,False,,True,https://tienda.mercadona.es/product/33078/aceitunas-manzanilla-rellenas-anchoa-hacendado-reducidas-sal-pack-3,Aceitunas verdes rellenas de anchoa Hacendado reducidas en sal,False,Hacendado,,,,,,,,"Conservar a temperatura ambiente y protegido de la luz. Una vez abierto, refrigerar y consumir antes de 14 días",10.0,False,True,0.05,botes,0.36,5.42,1.95,False,kg,3.0,True,False,0.15,0,13.0,1.0,kg,Contiene <strong>pescado y productos a base de pescado</strong>.,"Agua, aceitunas, relleno de <strong>anchora</strong> (6%)**(agua, <strong>anchoa</strong>(<strong>pescado</strong>) y estabilizante (E 401)), sal, potenciador del sabor (E 621 y E 631), acidulante (E 330) y antioxidante (E 300) **Reducción  del 25% de sal respecto aceituna rellena de anchoa estándar marca Hacendado.",15,Aperitivos,9,135,Aceitunas y encurtidos,9,484,Aceitunas verdes,9,https://prod-mercadona.imgix.net/images/cb9c4760aaa4a75697fbbc1bdc9403c5.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/40763e05a4bfc07a3de6096538031abc.jpg?fit=crop&h=1600&w=1600,4.0,,,,,,,,,,,,,,,,,,,,,,,,
33114,8402001001338,,False,,True,https://tienda.mercadona.es/product/33114/aceitunas-manzanilla-hacendado-sin-hueso-pack-3,Aceitunas verdes sin hueso Hacendado,False,Hacendado,,,,,Categoría: Primera. Puede contener huesos o fragmentos de hueso.,,,Conservar en lugar fresco y seco. Evitar la exposición prolongada a la luz solar. Una vez abierto conservar en frío y consumir antes de 5 días.,10.0,False,True,0.075,paquetes,0.525,3.24,1.7,False,kg,3.0,True,False,0.225,0,7.556,1.0,kg, <strong>x99</strong>.,"<p>Agua, aceitunas verdes deshuesada (Manzanilla Fina), sal, acidulantes (ácido cítrico y ácido láctico), antioxidante (ácido ascórbico), conservante (sorbato potásico).",15,Aperitivos,9,135,Aceitunas y encurtidos,9,484,Aceitunas verdes,9,https://prod-mercadona.imgix.net/images/9c05f2c89e2f3fafdf21f2206ca2a007.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/f3ac3b312792eb0004ee38b8d64249d8.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,33114_img_1.jpg,,,,,,128.0,12.6,2.2,0.5,0.5,1.7,3.6
33120,8480000800152,,False,Tarro,True,https://tienda.mercadona.es/product/33120/aceitunas-manzanilla-sabor-anchoa-hacendado-con-hueso-calibre-grande-tarro,Aceitunas verdes con hueso Hacendado sabor anchoa,False,Hacendado,España,,,,,,,Una vez abierto conservar refrigerado en un recipiente adecuado y consumir antes de 15 días,10.0,False,False,,,0.935,3.14,2.95,False,kg,,True,False,0.53,0,5.567,1.0,kg, <strong>x99</strong>.,"<p>Aceitunas, agua, sal, potenciadores de sabor: glutamato monosódico, inosinato disódico y guanilato disódico, acidulantes: ácido láctico y ácido cítrico, antioxidante: ácido ascórbico",15,Aperitivos,9,135,Aceitunas y encurtidos,9,484,Aceitunas verdes,9,https://prod-mercadona.imgix.net/images/c71d15f6144055c39d3ca077844ce7d9.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/63b2440b7adea9c127e491d79363e29a.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,33120_img_1.jpg,,,,,,181.0,19.0,4.0,0.0,0.0,1.1,4.0
33121,8480000331212,,False,Tarro,True,https://tienda.mercadona.es/product/33121/aceitunas-manzanilla-alinadas-hacendado-sin-hueso-tarro,Aceitunas verdes sin hueso aliñadas Hacendado,False,Hacendado,,,,,Excepcionalmente puede contener algún resto de hueso. Variedad: Manzanilla Fina. Categoría Selecta.,,,Una vez abierto conservar en frío.,10.0,False,False,,,0.42,4.52,1.9,False,kg,,True,False,0.2,0,9.5,1.0,kg,,"Aceituna, agua, pimiento, ajo, sal, vinagre, pimentón, especias autorizadas, potenciador del sabor (glutamato monosódico, inosinato sódico, gualinato sódico), acidulante (ácido láctico, ácido citrico) y antioxidante (ácido ascórbico).",15,Aperitivos,9,135,Aceitunas y encurtidos,9,484,Aceitunas verdes,9,https://prod-mercadona.imgix.net/images/d8ee7929effbce5a6d638b2356f7bfee.jpg?fit=crop&h=1600&w=1600,3,https://prod-mercadona.imgix.net/images/9c57dc2bf4816432592695949c4370b3.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,33121_img_1.jpg,,,,,,134.0,13.0,2.1,0.0,0.0,1.9,3.0
33136,8480000331366,,False,Tarro,True,https://tienda.mercadona.es/product/33136/altramuces-hacendado-tarro,Altramuces Hacendado,False,Hacendado,España,,,,Producto pasteurizado,,Listo para su consumo.,"Consumir dentro de los 15 días después de la apertura. Una vez abierto, conservar cerrado en el frigorífico con el máximo de líquido posible.",10.0,False,False,,,0.69,2.54,1.75,False,kg,,True,False,0.44,0,3.978,1.0,kg,Contiene <strong>altramuces y productos a base de altramuces</strong>.,"<strong>Altramuz</strong>, sal, acidulantes: ácido láctico y ácido cítrico, antioxidante: ácido ascórbico y conservador: sorbato potásico.",15,Aperitivos,9,135,Aceitunas y encurtidos,9,489,Pepinillos y otros encurtidos,9,https://prod-mercadona.imgix.net/images/3bd320aac32dbccb97c0ac590a74dbf2.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/aecf50083d56e94b452f359c7604eb9c.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,33136_img_1.jpg,,,,,,105.0,1.7,0.3,9.0,0.0,12.0,3.5
33141,8480000331410,,False,Tarro,True,https://tienda.mercadona.es/product/33141/cebollitas-hacendado-tarro,Cebollitas Hacendado,False,Hacendado,España,,,,Producto pasteurizado,,Listo para su consumo.,"Consumir dentro de los 15 días después de la apertura. Una vez abierto, conservar cerrado en el frigorífico con el máximo de líquido posible.",10.0,False,False,,,0.35,4.57,1.6,False,kg,,True,False,0.19,0,8.422,1.0,kg,Contiene <strong>dióxido de azufre y sulfitos</strong>.,"Cebollita, vinagre de vino, azúcar, sal, potenciador del sabor: glutamato monosódico, acidulante: ácido cítrico y conservador: <strong>metabisulfito</strong> sódico.",15,Aperitivos,9,135,Aceitunas y encurtidos,9,489,Pepinillos y otros encurtidos,9,https://prod-mercadona.imgix.net/images/5efffd58a4bc0a520d237f36c004a397.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/2ae9b8dc6ac4c02ef7b21f81613a4746.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,33141_img_1.jpg,,,,,,21.0,0.5,0.1,3.7,2.0,0.3,1.5
33168,8410971604404,,False,Tarro,True,https://tienda.mercadona.es/product/33168/aceitunas-chupadedos-huerta-barros-partidas-alinadas-con-hueso-tarro,Aceitunas verdes Chupadedos Huerta de Barros partidas aliñadas,False,Huerta de Barros,España,,,,,,,Conservar a temperatura ambiente y protegido de la luz,10.0,False,False,,,0.98,3.47,3.4,False,kg,,True,False,0.6,0,5.667,1.0,kg,Contiene <strong>dióxido de azufre y sulfitos</strong>.,"Aceitunas, agua, sal, pimientos rojos (contiene <strong>sulfitos</strong>), ajos (contiene <strong>sulfitos</strong>), aceite de oliva, potenciador del sabor (E-621), vinagre de vino, orégano, albahaca, comino, aroma de ajo, aroma de orégano y Zinc",15,Aperitivos,9,135,Aceitunas y encurtidos,9,484,Aceitunas verdes,9,https://prod-mercadona.imgix.net/images/d598668b68a8392012be2a5758184ef4.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/4dfc1417c97557f163bb9e93f2125ae7.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,33168_img_1.jpg,,,,,,140.0,14.9,2.4,0.8,0.5,1.0,3.5
33178,8480000331786,,False,Bote,True,https://tienda.mercadona.es/product/33178/aceitunas-rellenas-jalapeno-hacendado-bote,Aceitunas verdes rellenas de jalapeño Hacendado,False,Hacendado,,,,,,,,"Consumir dentro de los 7 días después de la apertura. Una vez abierto , conservar cerrado en el frigorífico con el máximo de líquido posible.",10.0,False,False,,,0.35,5.0,1.75,False,kg,,True,False,0.15,0,11.667,1.0,kg, <strong>x99</strong>.,"Aceitunas verdes aderezadas, relleno de jalapeño 6% (jalapeño y estabilizador: Goma xantana), sal, potenciadores del sabor E-621 y E-635, acidulante: ácido cítrico, antioxidante: ácido ascórbico. Estabilizador: Cloruro de calcio. Producto Pasteurizado",15,Aperitivos,9,135,Aceitunas y encurtidos,9,484,Aceitunas verdes,9,https://prod-mercadona.imgix.net/images/f4ec0b556e835d1137c7e3fa224d7453.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/605cbc8e19799d9725418b8a9223581f.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,33178_img_1.jpg,,,,,,154.0,15.5,3.9,1.1,0.5,1.2,2.26
33189,8480000331892,,False,Tarro,True,https://tienda.mercadona.es/product/33189/jalapenos-picantes-hacendado-vinagre-tarro,Jalapeños picantes en vinagre Hacendado,False,Hacendado,España,,,,Producto pasteurizado,,Listo para su consumo.,"Consumir dentro de los 15 días después de la apertura. Una vez abierto, conservar cerrado en el frigorífico con el máximo de líquido posible.",10.0,False,False,,,0.135,12.22,1.65,False,kg,,True,False,0.06,0,27.5,1.0,kg,Contiene <strong>dióxido de azufre y sulfitos</strong>.,"Jalapeños, vinagre, sal, y conservante: <strong>METABISULFITO</strong> sódico.",15,Aperitivos,9,135,Aceitunas y encurtidos,9,489,Pepinillos y otros encurtidos,9,https://prod-mercadona.imgix.net/images/cef7f3144df4930912595bd3408df80c.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/13e06326ae9bc5690f6b80d16b56aaa9.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,33189_img_1.jpg,,,,,,18.0,0.5,0.2,2.8,0.0,1.1,1.3
33190,8480000331908,,False,Tarro,True,https://tienda.mercadona.es/product/33190/alcaparras-hacendado-vinagre-tarro,Alcaparras Hacendado,False,Hacendado,Marruecos,,,,,,,"Almacenar en lugar fresco y seco (8-25ºC de temperatura y 50-75% de humedad relativa). No exponer directamente a la luz solar. Las altas temperaturas (>45ºC) o la humedad excesiva (<80%) pueden acortar significativamente la vida del producto. Una vez abierto se recomienda conservar en frío (T<12ºC), manteniendo el producto cubierto de líquido.",10.0,False,False,,,0.135,10.0,1.35,False,kg,,True,False,0.08,0,16.875,1.0,kg, <strong>x99</strong>.,"Alcaparra, agua, <strong>vinagre</strong> y sal.",15,Aperitivos,9,135,Aceitunas y encurtidos,9,489,Pepinillos y otros encurtidos,9,https://prod-mercadona.imgix.net/images/a01fa3585c32b713ea490fe9c4463f61.jpg?fit=crop&h=1600&w=1600,3,https://prod-mercadona.imgix.net/images/c40e6197a8cf799fa44be904271d42e3.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,33190_img_1.jpg,,,,,,34.0,0.4,0.1,3.1,0.0,2.6,6.5
33205,8402001015939,,False,Tarro,True,https://tienda.mercadona.es/product/33205/aceitunas-manzanilla-sabor-anchoa-hacendado-con-hueso-calibre-pequeno-tarro,Aceitunas verdes con hueso Hacendado,False,Hacendado,España,,,,Producto pasteurizado.,,,"Una vez abierto, conservar refrigerado y consumir antes de 7 días.",10.0,False,False,,,0.43,3.49,1.5,False,kg,,True,False,0.25,0,6.0,1.0,kg,Contiene <strong>x99</strong>.,"<p>Aceitunas verdes, agua, sal, potenciadores del sabor; glutamato de monosódio y 5' ribonucleótidos de disodio, acidulante: ácido citrico, antioxidante: ácido ascórbico.",15,Aperitivos,9,135,Aceitunas y encurtidos,9,484,Aceitunas verdes,9,https://prod-mercadona.imgix.net/images/91513eae689c354578ec50919309b97e.jpg?fit=crop&h=1600&w=1600,3,https://prod-mercadona.imgix.net/images/b87a476144b8759dd038a74683460887.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,33205_img_1.jpg,,,,,,181.0,19.0,4.0,0.0,0.0,1.1,4.0
